Time, Climb Angle
  45.661995,   -3.527411
  46.783206,   -3.672411
  47.900611,   -3.781821
  49.010509,   -3.906348
  49.010509,    5.340351
  49.589924,    5.214107
  50.174964,    5.092213
  50.765469,    4.974727
  51.364214,    4.813742
  51.981985,    4.541793
  52.628108,    4.274517
  53.305596,    4.012073
  54.016769,    3.766566
  54.763442,    3.533377
  54.763442,    0.000000
  56.615618,    0.000000
  58.468603,    0.000000
  60.322397,    0.000000
  62.177002,    0.000000
  64.032418,    0.000000
  65.888646,    0.000000
  67.745686,    0.000000
  69.603540,    0.000000
  71.462208,    0.000000
  71.462208,   -3.310064
  72.108615,   -3.278941
  72.744854,   -3.380694
  73.383630,   -3.416740
  74.025084,   -3.452128
  74.669359,   -3.486839
  75.316244,   -3.522769
  75.965602,   -3.559553
  76.616971,   -3.598992
  77.269434,   -3.643689
  77.269434,    0.000000
  82.269434,    0.000000
  87.269434,    0.000000
  92.269434,    0.000000
  97.269434,    0.000000
 102.269434,    0.000000
 107.269434,    0.000000
 112.269434,    0.000000
 117.269434,    0.000000
 122.269434,    0.000000
 122.269434,   -3.000000
 122.271101,   -2.999911
 122.272767,   -2.999804
 122.274434,   -2.999696
 122.276101,   -2.999421
 122.277767,   -2.999113
 122.279434,   -2.998806
 122.281101,   -2.998498
 122.282767,   -2.998190
 122.284434,   -2.997883
 122.286101,   -2.997575
 122.287767,   -2.997267
 122.289434,   -2.996960
 122.291101,   -2.996652
 122.292767,   -2.996454
 122.294434,   -2.996278
 122.296101,   -2.996103
 122.297767,   -2.995927
 122.299434,   -2.995751
 122.301101,   -2.995575
 122.302767,   -2.995399
 122.304434,   -2.995223
 122.306101,   -2.995047
 122.307767,   -2.994871
 122.309434,   -2.994762
 122.311101,   -2.994666
 122.312767,   -2.994570
 122.314434,   -2.994474
 122.316101,   -2.994377
 122.317767,   -2.994281
 122.319434,   -2.994185
 122.321101,   -2.994089
 122.322767,   -2.993993
 122.324434,   -2.993897
 122.326101,   -2.993528
 122.327767,   -2.993107
 122.329434,   -2.992685
 122.331101,   -2.992264
 122.332767,   -2.991842
 122.334434,   -2.991420
 122.336101,   -2.990999
 122.337767,   -2.990577
 122.339434,   -2.990156
 122.341101,   -2.989734
 122.342767,   -2.989844
 122.344434,   -2.990056
 122.346101,   -2.990269
 122.347767,   -2.990482
 122.349434,   -2.990695
 122.351101,   -2.990908
 122.352767,   -2.991121
 122.354434,   -2.991334
 122.356101,   -2.991546
 122.357767,   -2.991759
 122.359434,   -2.991660
 122.361101,   -2.991499
 122.362767,   -2.991338
 122.364434,   -2.991177
 122.366101,   -2.991016
 122.367767,   -2.990856
 122.369434,   -2.990695
 122.371101,   -2.990534
 122.372767,   -2.990373
 122.374434,   -2.990213
 122.376101,   -2.990190
 122.377767,   -2.990194
 122.379434,   -2.990199
 122.381101,   -2.990203
 122.382767,   -2.990208
 122.384434,   -2.990212
 122.386101,   -2.990217
 122.387767,   -2.990221
 122.389434,   -2.990226
 122.391101,   -2.990230
 122.392767,   -2.990341
 122.394434,   -2.990473
 122.396101,   -2.990605
 122.397767,   -2.990737
 122.399434,   -2.990869
 122.401101,   -2.991001
 122.402767,   -2.991133
 122.404434,   -2.991265
 122.406101,   -2.991397
 122.407767,   -2.991529
 122.409434,   -2.991392
 122.411101,   -2.991202
 122.412767,   -2.991012
 122.414434,   -2.990822
 122.416101,   -2.990632
 122.417767,   -2.990443
 122.419434,   -2.990253
 122.421101,   -2.990063
 122.422767,   -2.989873
 122.424434,   -2.989683
 122.426101,   -2.989573
 122.427767,   -2.989479
 122.429434,   -2.989385
 122.431101,   -2.989291
 122.432767,   -2.989197
 122.434434,   -2.989103
 122.436101,   -2.989009
 122.437767,   -2.988915
 122.439434,   -2.988821
 122.441101,   -2.988726
 122.442767,   -2.988372
 122.444434,   -2.987967
 122.446101,   -2.987561
 122.447767,   -2.987156
 122.449434,   -2.986751
 122.451101,   -2.986345
 122.452767,   -2.985940
 122.454434,   -2.985535
 122.456101,   -2.985129
 122.457767,   -2.984724
 122.459434,   -2.984445
 122.461101,   -2.984190
 122.462767,   -2.983935
 122.464434,   -2.983680
 122.466101,   -2.983425
 122.467767,   -2.983171
 122.469434,   -2.982916
 122.471101,   -2.982661
 122.472767,   -2.982406
 122.474434,   -2.982152
 122.476101,   -2.982069
 122.477767,   -2.982020
 122.479434,   -2.981972
 122.481101,   -2.981923
 122.482767,   -2.981874
 122.484434,   -2.981825
 122.486101,   -2.981777
 122.487767,   -2.981728
 122.489434,   -2.981679
 122.491101,   -2.981631
 122.492767,   -2.981724
 122.494434,   -2.981845
 122.496101,   -2.981966
 122.497767,   -2.982087
 122.499434,   -2.982208
 122.501101,   -2.982330
 122.502767,   -2.982451
 122.504434,   -2.982572
 122.506101,   -2.982693
 122.507767,   -2.982814
 122.509434,   -2.982654
 122.511101,   -2.982440
 122.512767,   -2.982225
 122.514434,   -2.982011
 122.516101,   -2.981797
 122.517767,   -2.981582
 122.519434,   -2.981368
 122.521101,   -2.981153
 122.522767,   -2.980939
 122.524434,   -2.980724
 122.526101,   -2.980683
 122.527767,   -2.980675
 122.529434,   -2.980666
 122.531101,   -2.980658
 122.532767,   -2.980650
 122.534434,   -2.980642
 122.536101,   -2.980634
 122.537767,   -2.980626
 122.539434,   -2.980618
 122.541101,   -2.980610
 122.542767,   -2.980742
 122.544434,   -2.980902
 122.546101,   -2.981061
 122.547767,   -2.981221
 122.549434,   -2.981380
 122.551101,   -2.981540
 122.552767,   -2.981699
 122.554434,   -2.981859
 122.556101,   -2.982018
 122.557767,   -2.982178
 122.559434,   -2.982052
 122.561101,   -2.981871
 122.562767,   -2.981690
 122.564434,   -2.981509
 122.566101,   -2.981328
 122.567767,   -2.981147
 122.569434,   -2.980966
 122.571101,   -2.980785
 122.572767,   -2.980604
 122.574434,   -2.980423
 122.576101,   -2.980409
 122.577767,   -2.980428
 122.579434,   -2.980447
 122.581101,   -2.980466
 122.582767,   -2.980485
 122.584434,   -2.980504
 122.586101,   -2.980523
 122.587767,   -2.980542
 122.589434,   -2.980560
 122.591101,   -2.980579
 122.592767,   -2.980732
 122.594434,   -2.980911
 122.596101,   -2.981089
 122.597767,   -2.981268
 122.599434,   -2.981447
 122.601101,   -2.981626
 122.602767,   -2.981804
 122.604434,   -2.981983
 122.606101,   -2.982162
 122.607767,   -2.982341
 122.609434,   -2.982227
 122.611101,   -2.982056
 122.612767,   -2.981885
 122.614434,   -2.981714
 122.616101,   -2.981543
 122.617767,   -2.981372
 122.619434,   -2.981201
 122.621101,   -2.981031
 122.622767,   -2.980860
 122.624434,   -2.980689
 122.626101,   -2.980678
 122.627767,   -2.980698
 122.629434,   -2.980718
 122.631101,   -2.980738
 122.632767,   -2.980759
 122.634434,   -2.980779
 122.636101,   -2.980799
 122.637767,   -2.980819
 122.639434,   -2.980839
 122.641101,   -2.980859
 122.642767,   -2.981006
 122.644434,   -2.981178
 122.646101,   -2.981349
 122.647767,   -2.981521
 122.649434,   -2.981692
 122.651101,   -2.981864
 122.652767,   -2.982035
 122.654434,   -2.982207
 122.656101,   -2.982378
 122.657767,   -2.982550
 122.659434,   -2.982422
 122.661101,   -2.982235
 122.662767,   -2.982049
 122.664434,   -2.981863
 122.666101,   -2.981676
 122.667767,   -2.981490
 122.669434,   -2.981304
 122.671101,   -2.981117
 122.672767,   -2.980931
 122.674434,   -2.980744
 122.676101,   -2.980713
 122.677767,   -2.980711
 122.679434,   -2.980710
 122.681101,   -2.980708
 122.682767,   -2.980706
 122.684434,   -2.980705
 122.686101,   -2.980703
 122.687767,   -2.980702
 122.689434,   -2.980700
 122.691101,   -2.980698
 122.692767,   -2.980819
 122.694434,   -2.980964
 122.696101,   -2.981109
 122.697767,   -2.981254
 122.699434,   -2.981399
 122.701101,   -2.981544
 122.702767,   -2.981689
 122.704434,   -2.981834
 122.706101,   -2.981978
 122.707767,   -2.982123
 122.709434,   -2.981966
 122.711101,   -2.981750
 122.712767,   -2.981533
 122.714434,   -2.981317
 122.716101,   -2.981100
 122.717767,   -2.980884
 122.719434,   -2.980668
 122.721101,   -2.980451
 122.722767,   -2.980235
 122.724434,   -2.980019
 122.726101,   -2.979956
 122.727767,   -2.979924
 122.729434,   -2.979891
 122.731101,   -2.979859
 122.732767,   -2.979826
 122.734434,   -2.979794
 122.736101,   -2.979761
 122.737767,   -2.979729
 122.739434,   -2.979696
 122.741101,   -2.979664
 122.742767,   -2.979755
 122.744434,   -2.979870
 122.746101,   -2.979985
 122.747767,   -2.980100
 122.749434,   -2.980215
 122.751101,   -2.980330
 122.752767,   -2.980445
 122.754434,   -2.980560
 122.756101,   -2.980675
 122.757767,   -2.980790
 122.759434,   -2.980604
 122.761101,   -2.980361
 122.762767,   -2.980117
 122.764434,   -2.979873
 122.766101,   -2.979629
 122.767767,   -2.979385
 122.769434,   -2.979141
 122.771101,   -2.978898
 122.772767,   -2.978654
 122.774434,   -2.978410
 122.776101,   -2.978879
 122.777767,   -2.979486
 122.779434,   -2.980094
 122.781101,   -2.980702
 122.782767,   -2.981309
 122.784434,   -2.981917
 122.786101,   -2.982525
 122.787767,   -2.983132
 122.789434,   -2.983740
 122.791101,   -2.984348
 122.792767,   -2.984469
 122.794434,   -2.984496
 122.796101,   -2.984522
 122.797767,   -2.984549
 122.799434,   -2.984576
 122.801101,   -2.984603
 122.802767,   -2.984629
 122.804434,   -2.984656
 122.806101,   -2.984683
 122.807767,   -2.984709
 122.809434,   -2.984458
 122.811101,   -2.984153
 122.812767,   -2.983847
 122.814434,   -2.983542
 122.816101,   -2.983236
 122.817767,   -2.982931
 122.819434,   -2.982625
 122.821101,   -2.982320
 122.822767,   -2.982014
 122.824434,   -2.981709
 122.826101,   -2.981484
 122.827767,   -2.981274
 122.829434,   -2.981065
 122.831101,   -2.980855
 122.832767,   -2.980646
 122.834434,   -2.980437
 122.836101,   -2.980227
 122.837767,   -2.980018
 122.839434,   -2.979808
 122.841101,   -2.979599
 122.842767,   -2.979531
 122.844434,   -2.979491
 122.846101,   -2.979451
 122.847767,   -2.979410
 122.849434,   -2.979370
 122.851101,   -2.979330
 122.852767,   -2.979290
 122.854434,   -2.979249
 122.856101,   -2.979209
 122.857767,   -2.979169
 122.859434,   -2.979241
 122.861101,   -2.979335
 122.862767,   -2.979428
 122.864434,   -2.979522
 122.866101,   -2.979616
 122.867767,   -2.979709
 122.869434,   -2.979803
 122.871101,   -2.979897
 122.872767,   -2.979991
 122.874434,   -2.980084
 122.876101,   -2.979913
 122.877767,   -2.979689
 122.879434,   -2.979465
 122.881101,   -2.979242
 122.882767,   -2.979018
 122.884434,   -2.978795
 122.886101,   -2.978571
 122.887767,   -2.978347
 122.889434,   -2.978124
 122.891101,   -2.977900
 122.892767,   -2.977765
 122.894434,   -2.977647
 122.896101,   -2.977529
 122.897767,   -2.977411
 122.899434,   -2.977293
 122.901101,   -2.977175
 122.902767,   -2.977057
 122.904434,   -2.976940
 122.906101,   -2.976822
 122.907767,   -2.976704
 122.909434,   -2.976331
 122.911101,   -2.975909
 122.912767,   -2.975488
 122.914434,   -2.975066
 122.916101,   -2.974644
 122.917767,   -2.974222
 122.919434,   -2.973800
 122.921101,   -2.973378
 122.922767,   -2.972956
 122.924434,   -2.972535
 122.926101,   -2.972248
 122.927767,   -2.971989
 122.929434,   -2.971729
 122.931101,   -2.971469
 122.932767,   -2.971210
 122.934434,   -2.970950
 122.936101,   -2.970690
 122.937767,   -2.970431
 122.939434,   -2.970171
 122.941101,   -2.969911
 122.942767,   -2.969834
 122.944434,   -2.969792
 122.946101,   -2.969750
 122.947767,   -2.969708
 122.949434,   -2.969667
 122.951101,   -2.969625
 122.952767,   -2.969583
 122.954434,   -2.969541
 122.956101,   -2.969499
 122.957767,   -2.969458
 122.959434,   -2.969567
 122.961101,   -2.969706
 122.962767,   -2.969844
 122.964434,   -2.969983
 122.966101,   -2.970122
 122.967767,   -2.970260
 122.969434,   -2.970399
 122.971101,   -2.970538
 122.972767,   -2.970676
 122.974434,   -2.970815
 122.976101,   -2.970677
 122.977767,   -2.970485
 122.979434,   -2.970292
 122.981101,   -2.970100
 122.982767,   -2.969908
 122.984434,   -2.969716
 122.986101,   -2.969524
 122.987767,   -2.969332
 122.989434,   -2.969140
 122.991101,   -2.968947
 122.992767,   -2.968934
 122.994434,   -2.968956
 122.996101,   -2.968978
 122.997767,   -2.969000
 122.999434,   -2.969021
 123.001101,   -2.969043
 123.002767,   -2.969065
 123.004434,   -2.969087
 123.006101,   -2.969108
 123.007767,   -2.969130
 123.009434,   -2.969297
 123.011101,   -2.969491
 123.012767,   -2.969686
 123.014434,   -2.969880
 123.016101,   -2.970075
 123.017767,   -2.970269
 123.019434,   -2.970464
 123.021101,   -2.970659
 123.022767,   -2.970853
 123.024434,   -2.971048
 123.026101,   -2.970956
 123.027767,   -2.970809
 123.029434,   -2.970661
 123.031101,   -2.970514
 123.032767,   -2.970366
 123.034434,   -2.970219
 123.036101,   -2.970071
 123.037767,   -2.969924
 123.039434,   -2.969776
 123.041101,   -2.969629
 123.042767,   -2.969249
 123.044434,   -2.968825
 123.046101,   -2.968400
 123.047767,   -2.967976
 123.049434,   -2.967551
 123.051101,   -2.967127
 123.052767,   -2.966702
 123.054434,   -2.966278
 123.056101,   -2.965853
 123.057767,   -2.965429
 123.059434,   -2.965162
 123.061101,   -2.964927
 123.062767,   -2.964692
 123.064434,   -2.964456
 123.066101,   -2.964221
 123.067767,   -2.963985
 123.069434,   -2.963750
 123.071101,   -2.963514
 123.072767,   -2.963279
 123.074434,   -2.963043
 123.076101,   -2.963011
 123.077767,   -2.963018
 123.079434,   -2.963024
 123.081101,   -2.963031
 123.082767,   -2.963038
 123.084434,   -2.963045
 123.086101,   -2.963051
 123.087767,   -2.963058
 123.089434,   -2.963065
 123.091101,   -2.963072
 123.092767,   -2.963246
 123.094434,   -2.963454
 123.096101,   -2.963661
 123.097767,   -2.963869
 123.099434,   -2.964076
 123.101101,   -2.964283
 123.102767,   -2.964491
 123.104434,   -2.964698
 123.106101,   -2.964906
 123.107767,   -2.965113
 123.109434,   -2.965055
 123.111101,   -2.964946
 123.112767,   -2.964836
 123.114434,   -2.964727
 123.116101,   -2.964617
 123.117767,   -2.964508
 123.119434,   -2.964398
 123.121101,   -2.964289
 123.122767,   -2.964179
 123.124434,   -2.964069
 123.126101,   -2.964362
 123.127767,   -2.964732
 123.129434,   -2.965103
 123.131101,   -2.965474
 123.132767,   -2.965844
 123.134434,   -2.966215
 123.136101,   -2.966586
 123.137767,   -2.966956
 123.139434,   -2.967327
 123.141101,   -2.967698
 123.142767,   -2.967557
 123.144434,   -2.967318
 123.146101,   -2.967078
 123.147767,   -2.966839
 123.149434,   -2.966599
 123.151101,   -2.966359
 123.152767,   -2.966120
 123.154434,   -2.965880
 123.156101,   -2.965640
 123.157767,   -2.965401
 123.159434,   -2.965343
 123.161101,   -2.965321
 123.162767,   -2.965299
 123.164434,   -2.965277
 123.166101,   -2.965255
 123.167767,   -2.965233
 123.169434,   -2.965210
 123.171101,   -2.965188
 123.172767,   -2.965166
 123.174434,   -2.965144
 123.176101,   -2.965272
 123.177767,   -2.965428
 123.179434,   -2.965585
 123.181101,   -2.965742
 123.182767,   -2.965898
 123.184434,   -2.966055
 123.186101,   -2.966212
 123.187767,   -2.966368
 123.189434,   -2.966525
 123.191101,   -2.966682
 123.192767,   -2.966557
 123.194434,   -2.966379
 123.196101,   -2.966200
 123.197767,   -2.966021
 123.199434,   -2.965842
 123.201101,   -2.965663
 123.202767,   -2.965485
 123.204434,   -2.965306
 123.206101,   -2.965127
 123.207767,   -2.964948
 123.209434,   -2.964946
 123.211101,   -2.964978
 123.212767,   -2.965009
 123.214434,   -2.965041
 123.216101,   -2.965073
 123.217767,   -2.965105
 123.219434,   -2.965137
 123.221101,   -2.965169
 123.222767,   -2.965200
 123.224434,   -2.965232
 123.226101,   -2.965405
 123.227767,   -2.965606
 123.229434,   -2.965807
 123.231101,   -2.966008
 123.232767,   -2.966209
 123.234434,   -2.966409
 123.236101,   -2.966610
 123.237767,   -2.966811
 123.239434,   -2.967012
 123.241101,   -2.967213
 123.242767,   -2.967122
 123.244434,   -2.966975
 123.246101,   -2.966828
 123.247767,   -2.966680
 123.249434,   -2.966533
 123.251101,   -2.966386
 123.252767,   -2.966238
 123.254434,   -2.966091
 123.256101,   -2.965944
 123.257767,   -2.965797
 123.259434,   -2.965413
 123.261101,   -2.964983
 123.262767,   -2.964553
 123.264434,   -2.964123
 123.266101,   -2.963693
 123.267767,   -2.963263
 123.269434,   -2.962833
 123.271101,   -2.962403
 123.272767,   -2.961973
 123.274434,   -2.961543
 123.276101,   -2.961269
 123.277767,   -2.961025
 123.279434,   -2.960780
 123.281101,   -2.960536
 123.282767,   -2.960292
 123.284434,   -2.960048
 123.286101,   -2.959803
 123.287767,   -2.959559
 123.289434,   -2.959315
 123.291101,   -2.959071
 123.292767,   -2.959027
 123.294434,   -2.959022
 123.296101,   -2.959018
 123.297767,   -2.959013
 123.299434,   -2.959009
 123.301101,   -2.959004
 123.302767,   -2.959000
 123.304434,   -2.958995
 123.306101,   -2.958990
 123.307767,   -2.958986
 123.309434,   -2.959148
 123.311101,   -2.959342
 123.312767,   -2.959536
 123.314434,   -2.959731
 123.316101,   -2.959925
 123.317767,   -2.960119
 123.319434,   -2.960313
 123.321101,   -2.960508
 123.322767,   -2.960702
 123.324434,   -2.960896
 123.326101,   -2.960823
 123.327767,   -2.960697
 123.329434,   -2.960572
 123.331101,   -2.960446
 123.332767,   -2.960321
 123.334434,   -2.960195
 123.336101,   -2.960069
 123.337767,   -2.959944
 123.339434,   -2.959818
 123.341101,   -2.959693
 123.342767,   -2.959970
 123.344434,   -2.960326
 123.346101,   -2.960682
 123.347767,   -2.961038
 123.349434,   -2.961394
 123.351101,   -2.961750
 123.352767,   -2.962105
 123.354434,   -2.962461
 123.356101,   -2.962817
 123.357767,   -2.963173
 123.359434,   -2.963017
 123.361101,   -2.962760
 123.362767,   -2.962504
 123.364434,   -2.962248
 123.366101,   -2.961992
 123.367767,   -2.961735
 123.369434,   -2.961479
 123.371101,   -2.961223
 123.372767,   -2.960966
 123.374434,   -2.960710
 123.376101,   -2.960638
 123.377767,   -2.960602
 123.379434,   -2.960565
 123.381101,   -2.960529
 123.382767,   -2.960492
 123.384434,   -2.960456
 123.386101,   -2.960419
 123.387767,   -2.960383
 123.389434,   -2.960347
 123.391101,   -2.960310
 123.392767,   -2.960426
 123.394434,   -2.960572
 123.396101,   -2.960718
 123.397767,   -2.960864
 123.399434,   -2.961011
 123.401101,   -2.961157
 123.402767,   -2.961303
 123.404434,   -2.961449
 123.406101,   -2.961595
 123.407767,   -2.961741
 123.409434,   -2.961608
 123.411101,   -2.961421
 123.412767,   -2.961234
 123.414434,   -2.961047
 123.416101,   -2.960860
 123.417767,   -2.960673
 123.419434,   -2.960486
 123.421101,   -2.960300
 123.422767,   -2.960113
 123.424434,   -2.959926
 123.426101,   -2.959919
 123.427767,   -2.959948
 123.429434,   -2.959977
 123.431101,   -2.960006
 123.432767,   -2.960035
 123.434434,   -2.960064
 123.436101,   -2.960093
 123.437767,   -2.960121
 123.439434,   -2.960150
 123.441101,   -2.960179
 123.442767,   -2.960354
 123.444434,   -2.960558
 123.446101,   -2.960762
 123.447767,   -2.960965
 123.449434,   -2.961169
 123.451101,   -2.961373
 123.452767,   -2.961577
 123.454434,   -2.961780
 123.456101,   -2.961984
 123.457767,   -2.962188
 123.459434,   -2.962103
 123.461101,   -2.961962
 123.462767,   -2.961822
 123.464434,   -2.961681
 123.466101,   -2.961541
 123.467767,   -2.961400
 123.469434,   -2.961259
 123.471101,   -2.961119
 123.472767,   -2.960978
 123.474434,   -2.960837
 123.476101,   -2.960463
 123.477767,   -2.960043
 123.479434,   -2.959623
 123.481101,   -2.959203
 123.482767,   -2.958783
 123.484434,   -2.958362
 123.486101,   -2.957942
 123.487767,   -2.957522
 123.489434,   -2.957102
 123.491101,   -2.956682
 123.492767,   -2.956421
 123.494434,   -2.956192
 123.496101,   -2.955962
 123.497767,   -2.955732
 123.499434,   -2.955503
 123.501101,   -2.955273
 123.502767,   -2.955043
 123.504434,   -2.954814
 123.506101,   -2.954584
 123.507767,   -2.954355
 123.509434,   -2.954329
 123.511101,   -2.954343
 123.512767,   -2.954358
 123.514434,   -2.954372
 123.516101,   -2.954386
 123.517767,   -2.954400
 123.519434,   -2.954415
 123.521101,   -2.954429
 123.522767,   -2.954443
 123.524434,   -2.954457
 123.526101,   -2.954641
 123.527767,   -2.954858
 123.529434,   -2.955075
 123.531101,   -2.955291
 123.532767,   -2.955508
 123.534434,   -2.955725
 123.536101,   -2.955942
