Time, CL
   0.000000,    2.118029
   1.000000,    2.118029
   2.000000,    2.118029
   3.000000,    2.118029
   4.000000,    2.118029
   5.000000,    2.118029
   6.000000,    2.118029
   7.000000,    2.118029
   8.000000,    2.118029
   9.000000,    2.118029
  10.000000,    2.118029
  11.000000,    2.118029
  12.000000,    2.118029
  13.000000,    2.118029
  14.000000,    2.118029
  15.000000,    2.118029
  16.000000,    2.118029
  17.000000,    2.118029
  18.000000,    2.118029
  19.000000,    2.118029
  20.000000,    2.118029
  21.000000,    2.118029
  22.000000,    2.118029
  23.000000,    2.118029
  24.000000,    2.118029
  25.000000,    2.118029
  26.000000,    2.118029
  27.000000,    2.118029
  28.000000,    2.118029
  29.000000,    2.118029
  30.000000,    2.118029
  31.000000,    2.118029
  32.000000,    2.118029
  33.000000,    2.118029
  34.000000,    2.118029
  35.000000,    2.118029
  36.000000,    2.118029
  37.000000,    2.118029
  38.000000,    2.118029
  39.000000,    2.118029
  40.000000,    2.118029
  41.000000,    2.118029
  42.000000,    2.118029
  43.000000,    2.118029
  44.000000,    2.118029
  45.000000,    2.118029
  46.000000,    2.118029
  47.000000,    2.118029
  48.000000,    2.118029
  49.000000,    2.118029
  50.000000,    2.118029
  51.000000,    2.118029
  52.000000,    2.118029
  53.000000,    2.118029
  54.000000,    2.118029
  55.000000,    2.118029
  56.000000,    2.118029
  57.000000,    2.118029
  58.000000,    2.118029
  59.000000,    2.118029
  60.000000,    2.118029
  61.000000,    2.118029
  62.000000,    2.118029
  63.000000,    2.118029
  64.000000,    2.118029
  65.000000,    2.118029
  66.000000,    2.118029
  67.000000,    2.118029
  68.000000,    2.118029
  69.000000,    2.118029
  70.000000,    2.118029
  71.000000,    2.118029
  72.000000,    2.118029
  73.000000,    2.118029
  74.000000,    2.118029
  75.000000,    2.118029
  76.000000,    2.118029
  77.000000,    2.118029
  78.000000,    2.118029
  79.000000,    2.118029
  80.000000,    2.118029
  81.000000,    2.118029
  82.000000,    2.118029
  83.000000,    2.118029
  84.000000,    2.118029
  85.000000,    2.118029
  86.000000,    2.118029
  87.000000,    2.118029
  88.000000,    2.118029
  89.000000,    2.118029
  90.000000,    2.118029
  91.000000,    2.118029
  92.000000,    2.118029
  93.000000,    2.118029
  94.000000,    2.118029
  95.000000,    2.118029
  96.000000,    2.118029
  97.000000,    2.118029
  98.000000,    2.118029
  99.000000,    2.118029
 100.000000,    2.118029
 101.000000,    2.118029
 102.000000,    2.118029
 103.000000,    2.118029
 104.000000,    2.118029
